Taxon ID,Scientific Name,Common Name,EPBC Threat Status,EPBC Threatened Species Listed Name,EPBC Threatened Species Date Effective,EPBC Act Migratory,Conservation Advice,Class,Order,Family,Genus,Taxon Group,ACT NC Act,Listed Name,NSW TSC Act and FM Act,Listed Name,NT TPWC Act,Listed Name,Qld NC Act,Listed Name,SA NPW Act,Listed Name,Tas. TSP Act,Listed Name,Vic. FFG Act (Advisory Lists),Listed Name,WA WC Act,Listed Name,IUCN Red List,IUCN Red List Listed Names,Australian Capital Territory,New South Wales,Northern Territory,Queensland,South Australia,Tasmania,Victoria,Western Australia,Ashmore and Cartier Islands,Cocos (Keeling) Islands,Christmas Island,Coral Sea Islands,Jervis Bay Territory,Norfolk Island,Heard and McDonald Islands,Australian Antarctic Territory,Commonwealth Marine Area
93460,Notelaea x ipsviciensis,Cooneana Olive,Critically Endangered,Notelaea ipsviciensis,16-Jan-09,,16-Jan-09,Magnoliopsida,Scrophulariales,Oleaceae,Notelaea,dicots (two seed leaves),,,,,,,Critically Endangered,Notelaea x ipsviciensis,,,,,,,,,,,,,,Endemic,,,,,,,,,,,,,
91984,Notesthes robusta,"Falsespine Catfish, False-spined Catfish",,,,,,Actinopterygii,Scorpaeniformes,Tetrarogidae,Notesthes,ray-finned fishes,,,,,,,,,,,,,,,,,Least Concern,Notesthes robusta,,,,,,,,,,,,,,,,,
4521,Nothoalsomitra suberosa, ,,,,,,Magnoliopsida,Violales,Cucurbitaceae,Nothoalsomitra,dicots (two seed leaves),,,,,,,Near Threatened,Nothoalsomitra suberosa,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
7917,Nothofagus cunninghamii,"Southern Beech, Myrtle, Myrtle Beech",,,,,,Magnoliopsida,Fagales,Fagaceae,Nothofagus,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Nothofagus cunninghamii,,,,,,,,,,,,,,,,,
12225,Nothofagus gunnii,"Tanglefoot, Fagus",,,,,,Magnoliopsida,Fagales,Fagaceae,Nothofagus,dicots (two seed leaves),,,,,,,,,,,,,,,,,Near Threatened,Nothofagus gunnii,,,,,,,,,,,,,,,,,
6559,Nothofagus moorei,"Antarctic Beech, Negrohead Beech",,,,,,Magnoliopsida,Fagales,Fagaceae,Nothofagus,dicots (two seed leaves),,,,,,,,,,,,,,,,,Vulnerable,Nothofagus moorei,,,,,,,,,,,,,,,,,
67449,Nothomyrmecia macrops,"Dinosaur Ant, Fossil Ant",,,,,,Insecta,Hymenoptera,Formicidae,Nothomyrmecia,insects,,,,,,,,,,,,,,,,,Critically Endangered,Nothomyrmecia macrops,,,,,Present,,,,,,,,,,,,
91507,Nothorites megacarpus, ,,,,,,Magnoliopsida,Proteales,Proteaceae,Nothorites,dicots (two seed leaves),,,,,,,,,,,,,,,,,Endangered,Nothorites megacarpus,,,,,,,,,,,,,,,,,
66265,Notiocampus ruber,Red Pipefish,,,,,,Actinopterygii,Syngnathiformes,Syngnathidae,Notiocampus,ray-finned fishes,,,,,,,,,,,,,,,,,Least Concern,Notiocampus ruber,,Present,,,Present,Present,Present,Present,,,,,,,,,Present
87718,Notogrammitis angustifolia subsp. nothofageti, ,,,,,,Polypodiatae,Polypodiales,Polypodiaceae,Notogrammitis,"bracken, ferns",,,,,,,,,,,,,Endangered,Notogrammitis angustifolia subsp. nothofageti,,,,,,,,,,,,,,,,,,,,,
89337,Notogrammitis crassior, ,,,,,,Polypodiatae,Polypodiales,Polypodiaceae,Notogrammitis,"bracken, ferns",,,,,,,,,,,,,Endangered,Notogrammitis crassior,,,,,,,,,,,,,,,,,,,,,
76985,Notolabrus gymnogenis,Crimsonband Wrasse,,,,,,Actinopterygii,Perciformes,Labridae,Notolabrus,ray-finned fishes,,,,,,,,,,,,,,,,,Least Concern,Notolabrus gymnogenis,,,,,,,,,,,,,,,,,
76986,Notolabrus tetricus,Bluethroat Wrasse,,,,,,Actinopterygii,Perciformes,Labridae,Notolabrus,ray-finned fishes,,,,,,,,,,,,,,,,,Least Concern,Notolabrus tetricus,,,,,,,,,,,,,,,,,
87979,Notoligotrichum australe,Alpine Smoothcap,,,,,,Polytrichopsida,Polytrichales,Polytrichaceae,Notoligotrichum,mosses,,,,,,,,,,,,,Endangered,Notoligotrichum australe,,,,,,,,,,,,,,,,,,,,,
121,Notomys alexis,"Spinifex Hopping-mouse, Tarrkawarra",,,,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,,,,,,,,,,,,,,,Least Concern,Notomys alexis,,,,,,,,,,,,,,,,,
122,Notomys amplus,"Short-tailed Hopping-mouse, Yoontoo",Extinct,Notomys amplus,16-Jul-00,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,,,Extinct,Notomys amplus,,,Endangered,Notomys amplus,,,,,Extinct,Notomys amplus,Extinct,Notomys amplus,,,Historic,,Historic,,,Historic,,,,,,,,,
123,Notomys aquilo,"Northern Hopping-mouse, Woorrentinta",Endangered,Notomys aquilo,26-Mar-21,,26-Mar-21,Mammalia,Rodentia,Muridae,Notomys,mammals,,,,,Vulnerable,Notomys aquilo,Vulnerable,Notomys aquilo,,,,,,,,,Endangered,Notomys aquilo,,,Present,Present,,,,,,,,,,,,,
124,Notomys cervinus,"Fawn Hopping-mouse, Ooarri",,,,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,Extinct,Notomys cervinus,,,,,Vulnerable,Notomys cervinus,,,,,,,Near Threatened,Notomys cervinus,,Historic,Present,Present,Present,,,,,,,,,,,,
125,Notomys fuscus,"Dusky Hopping-mouse, Wilkiniti",Vulnerable,Notomys fuscus,16-Jul-00,,26-Mar-08,Mammalia,Rodentia,Muridae,Notomys,mammals,,,Endangered,Notomys fuscus,Endangered,Notomys fuscus,Endangered,Notomys fuscus,Vulnerable,Notomys fuscus,,,,,,,Vulnerable,Notomys fuscus,,Historic,Historic,Present,Present,,,,,,,,,,,,
126,Notomys longicaudatus,"Long-tailed Hopping-mouse, Koolawa, Talamba",Extinct,Notomys longicaudatus,16-Jul-00,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,Extinct,Notomys longicaudatus,Extinct,Notomys longicaudatus,,,Endangered,Notomys longicaudatus,,,,,Extinct,Notomys longicaudatus,Extinct,Notomys longicaudatus,,Historic,Historic,,Historic,,,Historic,,,,,,,,,
101,Notomys macrotis,"Large-eared Hopping-mouse, Noompa, Big -eared Hopping-mouse",Extinct,Notomys macrotis,16-Jul-00,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,,,,,,,,,,,,,Extinct,Notomys macrotis,Extinct,Notomys macrotis,,,,,,,,Historic,,,,,,,,,
24684,Notomys mitchellii,"Mitchell's Hopping-mouse, Pankot",,,,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,Extinct,Notomys mitchellii,,,,,,,,,,,,,Least Concern,Notomys mitchellii,,Historic,,,,,,,,,,,,,,,
103,Notomys mordax,"Darling Downs Hopping-mouse, Payi",Extinct,Notomys mordax,16-Jul-00,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,,,,,Extinct in the Wild,Notomys mordax,,,,,,,,,Extinct,Notomys mordax,,Historic,,Historic,,,,,,,,,,,,,
87621,Notomys robustus,"Broad-cheeked Hopping-mouse, Great Hopping-mouse",Extinct,Notomys robustus,3-Mar-21,,,Mammalia,Rodentia,Muridae,Notomys,mammals,,,,,,,,,,,,,,,,,Extinct,Notomys robustus,,,,,Historic,,,,,,,,,,,,
92442,Notonomus clivinoides,a carabid beetle,,,,,,Insecta,Coleoptera,Carabidae,Notonomus,insects,,,,,,,,,,,,,,,,,Critically Endangered,Notonomus clivinoides,,,,,,,,,,,,,,,,,
75831,Notopala hanleyi,Hanley's River Snail,,,,,,Gastropoda,Architaenioglossa,Viviparidae,Notopala,"snails, slugs",,,Critically Endangered,Notopala hanleyi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68490,Notopala sublineata,Darling River Snail,,,,,,Gastropoda,Architaenioglossa,Viviparidae,Notopala,"snails, slugs",,,Critically Endangered,Notopala sublineata,,,,,,,,,,,,,Endangered,Notopala sublineata,,Present,,Present,,,Present,,,,,,,,,,
85625,Notoperata sparsa,caddisfly,,,,,,Insecta,Trichoptera,Leptoceridae,Notoperata,insects,,,,,,,,,,,,,Vulnerable,Notoperata sparsa,,,,,,,,,,,,,,,,,,,,,
295,Notoryctes caurinus,"Kakarratul, Karrkaratul,  Northern Marsupial Mole",,,,,,Mammalia,Polyprotodonta,Notoryctidae,Notoryctes,mammals,,,,,,,,,,,,,,,,,Least Concern,Notoryctes caurinus,,,Present,,,,,Present,,,,,,,,,
296,Notoryctes typhlops,"Itjaritjari, Southern Marsupial Mole, Yitjarritjarri",,,,,,Mammalia,Polyprotodonta,Notoryctidae,Notoryctes,mammals,,,,,,,,,,,,,,,,,Least Concern,Notoryctes typhlops,,,Present,Present,Present,,,Present,,,,,,,,,
79232,Notorynchus cepedianus,Broadnose Sevengill Shark,,,,,,Chondrichthyes,Hexanchiformes,Hexanchidae,Notorynchus,sharks,,,,,,,,,,,,,,,,,Vulnerable,Notorynchus cepedianus,,,,,,,,,,,,,,,,,
1299,Notoscincus butleri,a skink,,,,,,Reptilia,Squamata,Scincidae,Notoscincus,reptiles,,,,,,,,,,,,,,,,,Least Concern,Notoscincus butleri,,,,,,,,,,,,,,,,,
1300,Notoscincus ornatus,a skink,,,,,,Reptilia,Squamata,Scincidae,Notoscincus,reptiles,,,,,,,,,Rare,Notoscincus ornatus,,,,,,,Least Concern,Notoscincus ornatus,,,,,,,,,,,,,,,,,
9037,Notothixos subaureus,Golden Mistletoe,,,,,,Magnoliopsida,Santalales,Viscaceae,Notothixos,dicots (two seed leaves),,,,,,,,,,,,,Critically Endangered,Notothixos subaureus,,,,,,,,,,,,,,,,,,,,,
69261,Nototodarus gouldi,"Arrow Squid, Red Arrow Squid",,,,,,Cephalopoda,Teuthoidea,Ommastrephidae,Nototodarus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Nototodarus gouldi,,,,,,,,,,,,,,,,,
69262,Nototodarus hawaiiensis,Squid,,,,,,Cephalopoda,Teuthoidea,Ommastrephidae,Nototodarus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Nototodarus hawaiiensis,,,,,,,,,,,,,,,,,
847,Numenius madagascariensis,"Eastern Curlew, Far Eastern Curlew",Critically Endangered,Numenius madagascariensis,26-May-15,Listed,18-Dec-23,Aves,Charadriiformes,Scolopacidae,Numenius,birds,,,Critically Endangered,Numenius madagascariensis,Critically Endangered,Numenius madagascariensis,Critically Endangered,Numenius madagascariensis,Endangered,Numenius madagascariensis,Endangered,Numenius madagascariensis,Critically Endangered,Numenius madagascariensis,Critically Endangered,Numenius madagascariensis,Endangered,Numenius madagascariensis,,Present,Present,Present,Present,Present,Present,Present,Present,,,Present,Present,Present,,,Present
848,Numenius minutus,"Little Curlew, Little Whimbrel",,,,Listed,,Aves,Charadriiformes,Scolopacidae,Numenius,birds,,,,,,,,,,,,,,,,,Least Concern,Numenius minutus,,,Present,Present,Present,,,Present,,,,,,,,,
849,Numenius phaeopus,Whimbrel,,,,Listed,,Aves,Charadriiformes,Scolopacidae,Numenius,birds,,,,,,,,,,,,,Endangered,Numenius phaeopus,,,Least Concern,Numenius phaeopus,,Present,Present,Present,,,,Present,,,,Present,,,,,Present
88133,Numenius phaeopus variegatus,"Whimbrel (Siberian), Whimbrel (eastern Siberia)",,,,,,Aves,Charadriiformes,Scolopacidae,Numenius,birds,,,,,,,,,Rare,Numenius phaeopus variegatus,,,,,,,,,,,,,,,,,,,,,,,,,
90923,Nunciella kangarooensis,Westen Kangaroo Island Harvestman,,,,,,Arachnida,Opiliones,Triaenonychidae,Nunciella,"spiders, scorpions, mites",,,,,,,,,,,,,,,,,Endangered,Nunciella kangarooensis,,,,,Endemic,,,,,,,,,,,,
83951,Nurus atlas,Atlas Rainforest Ground-beetle,,,,,,Insecta,Coleoptera,Carabidae,Nurus,insects,,,Critically Endangered,Nurus atlas,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,
83952,Nurus brevis,Shorter Rainforest Ground-beetle,,,,,,Insecta,Coleoptera,Carabidae,Nurus,insects,,,Vulnerable,Nurus brevis,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,
15360,Nuytsia floribunda,Western Australian Christmas Tree,,,,,,Magnoliopsida,Santalales,Loranthaceae,Nuytsia,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Nuytsia floribunda,,,,,,,,,,,,,,,,,
987,Nycticorax caledonicus,Nankeen Night Heron,,,,,,Aves,Ardeiformes,Ardeidae,Nycticorax,birds,,,,,,,,,,,,,,,,,Least Concern,Nycticorax caledonicus,,,,,,,,,,,,,,,,,
59539,Nycticorax nycticorax,Black-crowned Night Heron,,,,,,Aves,Ardeiformes,Ardeidae,Nycticorax,birds,,,,,,,,,,,,,,,,,Least Concern,Nycticorax nycticorax,,,,,,,,,,,,,,,,,
204,Nyctimene robinsoni,"Queensland Tube-nosed Bat, Eastern Tube-nosed Bat",,,,,,Mammalia,Chiroptera,Pteropodidae,Nyctimene,mammals,,,Vulnerable,Nyctimene robinsoni,,,,,,,,,,,,,Least Concern,Nyctimene robinsoni,,Present,,Present,,,,,,,,,,,,,
92941,Nyctophilopython oenpelliensis,"Oenpelli Python, Nawaran, Oenpelli Rock Python",,,,,,Reptilia,Squamata,Pythonidae,Nyctophilopython,reptiles,,,,,Vulnerable,Nyctophilopython oenpelliensis,,,,,,,,,,,Vulnerable,Simalia oenpelliensis,,,Endemic,,,,,,,,,,,,,,
158,Nyctophilus arnhemensis,Arnhem Long-eared Bat,,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,,,,,,,,,,,,,,,Least Concern,Nyctophilus arnhemensis,,,,,,,,,,,,,,,,,
159,Nyctophilus bifax,Eastern Long-eared Bat,,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,Vulnerable,Nyctophilus bifax,,,,,,,,,,,,,Least Concern,Nyctophilus bifax,,Present,,,,,,,,,,,,,,,
83395,Nyctophilus corbeni,"Corben's Long-eared Bat, South-eastern Long-eared Bat",Vulnerable,Nyctophilus corbeni,4-Apr-01,,1-Oct-15,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,Vulnerable,Nyctophilus corbeni,,,Vulnerable,Nyctophilus corbeni,Vulnerable,Nyctophilus corbeni,,,Endangered,Nyctophilus corbeni,,,Vulnerable,Nyctophilus corbeni,,Present,,Present,Present,,Present,,,,,,,,,,
83397,Nyctophilus daedalus,"Pallid Long-eared Bat, Northern Long-eared Bat",,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,,,,,,,,,,,,,,,Least Concern,Nyctophilus daedalus,,,,,,,,,,,,,,,,,
160,Nyctophilus geoffroyi,Lesser Long-eared Bat,,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,,,,,,,,,,,,,,,Least Concern,Nyctophilus geoffroyi,,,,,,,,,,,,,,,,,
161,Nyctophilus gouldi,Gould's Long-eared Bat,,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,,,,,,,Endangered,Nyctophilus gouldi,,,,,,,Least Concern,Nyctophilus gouldi,,,,,Present,,,,,,,,,,,,
66869,Nyctophilus howensis,"Lord Howe Long-eared Bat, Lord Howe Island Bat",Extinct,Nyctophilus howensis,4-Apr-01,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,Extinct,Nyctophilus howensis,,,,,,,,,,,,,Extinct,Nyctophilus howensis,,Historic,,,,,,,,,,,,,,,
64792,Nyctophilus major,Greater Long-eared Bat ,,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,,,,,,,,,,,,,,,Least Concern,Nyctophilus major,,,,,,,,,,,,,,,,,
59262,Nyctophilus sherrini,Tasmanian Long-eared Bat,,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,,,,,,,,,,,,,,,Vulnerable,Nyctophilus sherrini,,,,,,,,,,,,,,,,,
140,Nyctophilus walkeri,Pygmy Long-eared Bat,,,,,,Mammalia,Chiroptera,Vespertilionidae,Nyctophilus,mammals,,,,,,,,,,,,,,,,,Least Concern,Nyctophilus walkeri,,,,,,,,,,,,,,,,,
757,Nymphicus hollandicus,Cockatiel,,,,,,Aves,Psittaciformes,Cacatuidae,Nymphicus,birds,,,,,,,,,,,,,,,,,Least Concern,Nymphicus hollandicus,,,,,,,,,,,,,,,,,
20037,Nymphoides crenata,Wavy Marshwort,,,,,,Magnoliopsida,Solanales,Menyanthaceae,Nymphoides,dicots (two seed leaves),,,,,,,,,Rare,Nymphoides crenata,,,Endangered ,Nymphoides crenata,,,,,,Present,Present,Present,Present,,Present,Present,,,,,,,,,
4252,Nymphoides geminata,"Yellow Marshwort, Entire Marshwort",,,,,,Magnoliopsida,Solanales,Menyanthaceae,Nymphoides,dicots (two seed leaves),,,,,,,,,Vulnerable,Nymphoides geminata,,,Endangered,Nymphoides geminata,,,,,,,,,Present,,,,,,,,,,,,
2635,Nymphoides montana,Mountain Marshwort,,,,,,Magnoliopsida,Solanales,Menyanthaceae,Nymphoides,dicots (two seed leaves),,,,,,,,,,,,,Endangered,Nymphoides montana,,,,,,,,,,,,,,,,,,,,,
14055,Nymphoides parvifolia, ,,,,,,Magnoliopsida,Solanales,Menyanthaceae,Nymphoides,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Nymphoides parvifolia,,,,,,,,,,,,,,,,,
84598,Nymphoides spinulosperma,Marbled Marshwort,,,,,,Magnoliopsida,Solanales,Menyanthaceae,Nymphoides,dicots (two seed leaves),,,,,,,,,,,,,Endangered ,Nymphoides spinulosperma,,,,,,,,,,,Present,,,,,,,,,,
3126,Nypa fruticans,Mangrove Palm,,,,,,Liliopsida,Arecales,Arecaceae,Nypa,monocots (single seed leaf),,,,,,,,,,,,,,,,,Least Concern,Nypa fruticans,,,,,,,,,,,,,,,,,
88153,Nyssanthes impervia, ,,,,,,Magnoliopsida,Caryophyllales,Amaranthaceae,Nyssanthes,dicots (two seed leaves),,,,,,,Vulnerable,Nyssanthes impervia,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
88154,Nyssanthes longistyla, ,,,,,,Magnoliopsida,Caryophyllales,Amaranthaceae,Nyssanthes,dicots (two seed leaves),,,,,,,Vulnerable,Nyssanthes longistyla,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
5388,Oberonia attenuata,Mossman Fairy Orchid,Critically Endangered,Oberonia attenuata,30-Apr-16,,15-Feb-19,Liliopsida,Orchidales,Orchidaceae,Oberonia,monocots (single seed leaf),,,,,,,Critically Endangered,Oberonia attenuata,,,,,,,,,Critically Endangered,Oberonia attenuata,,,,Endemic,,,,,,,,,,,,,
14175,Oberonia carnosa, ,,,,,,Liliopsida,Orchidales,Orchidaceae,Oberonia,monocots (single seed leaf),,,,,,,Vulnerable,Oberonia carnosa,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
20585,Oberonia complanata, ,,,,,,Liliopsida,Orchidales,Orchidaceae,Oberonia,monocots (single seed leaf),,,Endangered,Oberonia complanata,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,
19906,Oberonia titania,Norfolk Island Oberonia,,,,,,Liliopsida,Orchidales,Orchidaceae,Oberonia,monocots (single seed leaf),,,Vulnerable,Oberonia titania,,,,,,,,,,,,,,,,Present,,,,,,,,,,,,,,,
84151,Occirhenea georgiana,a carnivorous land snail,,,,,,Gastropoda,Pulmonata,Rhytididae,Occirhenea,"snails, slugs",,,,,,,,,,,,,,,Extinct,Occirhenea georgiana,Endangered,Occirhenea georgiana,,,,,,,,Present,,,,,,,,,
1034,Oceanites oceanicus,Wilson's Storm-Petrel,,,,Listed,,Aves,Procellariiformes,Oceanitidae,Oceanites,birds,,,,,,,,,,,Rare,Oceanites oceanicus,,,,,Least Concern,Oceanites oceanicus,,,,,,,,,,,,,,,Present,Present,Present
68640,Ochrosia ackeringae, ,,,,,,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Ochrosia ackeringae,,,,,,,,,,,,,,,,,
4889,Ochrosia elliptica,Red Berrywood,,,,,,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Ochrosia elliptica,,,,,,,,,,,,,,,,,
55472,Ochrosia minima, ,,,,,,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Ochrosia minima,,,,,,,,,,,,,,,,,
11350,Ochrosia moorei,Southern Ochrosia,Endangered,Ochrosia moorei,16-Jul-00,,1-Oct-08,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,dicots (two seed leaves),,,Endangered,Ochrosia moorei,,,Endangered,Ochrosia moorei,,,,,,,,,Critically Endangered,Ochrosia moorei,,Present,,Present,,,,,,,,,,,,,
62451,Ochrosia oppositifolia, ,,,,,,Magnoliopsida,Gentianales,Apocynaceae,Ochrosia,dicots (two seed leaves),,,,,,,,,,,,,,,,,Least Concern,Ochrosia oppositifolia,,,,,,,,,,,,,,,,,
84873,Ochrosperma obovatum, ,,,,,,Magnoliopsida,Myrtales,Myrtaceae,Ochrosperma,dicots (two seed leaves),,,,,,,Vulnerable,Ochrosperma obovatum,,,,,,,,,,,,,,Present,,,,,,,,,,,,,
69263,Octopus australis,"Southern Octopus, Hammer Octopus",,,,,,Cephalopoda,Octopoda,Octopodidae,Octopus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Octopus australis,,,,,,,,,,,,,,,,,
77076,Octopus berrima,Southern Keeled Octopus,,,,,,Cephalopoda,Octopoda,Octopodidae,Octopus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Octopus berrima,,,,,,,,,,,,,,,,,
77078,Octopus cyanea,"Day Octopus, Reef Octopus",,,,,,Cephalopoda,Octopoda,Octopodidae,Octopus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Octopus cyanea,,,,,,,,,,,,,,,,,
77079,Octopus kaurna,Southern Sand Octopus,,,,,,Cephalopoda,Octopoda,Octopodidae,Octopus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Data Deficient,Octopus kaurna,,,,,,,,,,,,,,,,,
69265,Octopus pallidus,Pale Octopus,,,,,,Cephalopoda,Octopoda,Octopodidae,Octopus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Octopus pallidus,,,,,,,,,,,,,,,,,
77082,Octopus superciliosus,Frilled Pygmy Octopus,,,,,,Cephalopoda,Octopoda,Octopodidae,Octopus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Data Deficient,Octopus superciliosus,,,,,,,,,,,,,,,,,
69266,Octopus tetricus,"Common Sydney Octopus, Gloomy Octopus",,,,,,Cephalopoda,Octopoda,Octopodidae,Octopus,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Octopus tetricus,,,,,,,,,,,,,,,,,
77733,Ocybadistes knightorum,"Black Grass-dart, Knight's Dart",,,,,,Insecta,Lepidoptera,Hesperiidae,Ocybadistes,insects,,,Endangered,Ocybadistes knightorum,,,,,,,,,,,,,Endangered,Ocybadistes knightorum,,Present,,,,,,,,,,,,,,,
789,Ocyphaps lophotes,Crested Pigeon,,,,,,Aves,Columbiformes,Columbidae,Ocyphaps,birds,,,,,,,,,,,,,,,,,Least Concern,Ocyphaps lophotes,,,,,,,,,,,,,,,,,
77083,Ocythoe tuberculata,Football Octopus,,,,,,Cephalopoda,Octopoda,Ocythoidae,Ocythoe,"squid, cuttlefish, octopus, nautilus",,,,,,,,,,,,,,,,,Least Concern,Ocythoe tuberculata,,,,,,,,,,,,,,,,,
14944,Odixia achlaena, ,,,,,,Magnoliopsida,Asterales,Asteraceae,Odixia,dicots (two seed leaves),,,,,,,,,,,Rare,Odixia achlaena,,,,,,,,,,,,,,,,,,,,,,,
86758,Odontaspis ferox,"Sandtiger Shark, Small-tooth Sand Tiger Shark, Herbst's Nurse Shark",,,,,,Chondrichthyes,Lamniformes,Odontaspididae,Odontaspis,sharks,,,,,,,,,,,,,,,,,Endangered,Odontaspis ferox,,,,,,,,,,,,,,,,,
85560,Oecetis gilva,Caddis Fly (South Esk River),,,,,,Insecta,Trichoptera,Leptoceridae,Oecetis,insects,,,,,,,,,,,Rare,Oecetis gilva,,,,,,,,,,,,,,,,,,,,,,,
91291,Oedura argentea,Silver-eyed Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura argentea,,,,,,,,,,,,,,,,,
91290,Oedura bella,Gulf Marbled Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura bella,,,,,,,,,,,,,,,,,
1696,Oedura castelnaui,Northern Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura castelnaui,,,,,,,,,,,,,,,,,
91259,Oedura cincta,Banded Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,Rare,Oedura cincta,,,,,,,Least Concern,Oedura cincta,,,,,,,,,,,,,,,,,
1697,Oedura coggeri,Northern Spotted Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura coggeri,,,,,,,,,,,,,,,,,
1698,Oedura filicipoda,Fringe-toed Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura filicipoda,,,,,,,,,,,,,,,,,
91293,Oedura fimbria,Western Marbled Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura fimbria,,,,,,,,,,,,,,,,,
1699,Oedura gemmata,"Jewelled Velvet Gecko, Dotted Velvet Gecko",,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura gemmata,,,,,,,,,,,,,,,,,
1700,Oedura gracilis,Gracile Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura gracilis,,,,,,,,,,,,,,,,,
90213,Oedura jowalbinna,Quinkan Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Near Threatened,Oedura jowalbinna,,,,,,,,,,,,,,,,,
91704,Oedura lineata,Arcadia Velvet Gecko,Critically Endangered,Oedura lineata,21-Dec-23,,21-Dec-23,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,Critically Endangered,Oedura lineata,,,,,,,,,Critically Endangered,Oedura lineata,,,,Endemic,,,,,,,,,,,,,
1672,Oedura marmorata,Marbled Velvet Gecko,,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura marmorata,,,,,,,,,,,,,,,,,
1673,Oedura monilis,"Ocellated Velvet Gecko, Blotched Gecko",,,,,,Reptilia,Squamata,Diplodactylidae,Oedura,reptiles,,,,,,,,,,,,,,,,,Least Concern,Oedura monilis,,,,,,,,,,,,,,,,,
